episode,reward,entropy
1396,-286.99246811352754,1.1354079246520996
1397,-325.24000087069237,1.12611985206604
1398,-323.8551943879951,1.1280125379562378
1399,-311.6086166293324,1.1383064985275269
1400,-321.55411030274155,1.1471664905548096
1401,-319.69167330383135,1.1425694227218628
1402,-318.8641477388939,1.1395313739776611
1403,-301.08240415918243,1.1434695720672607
1404,-326.03126430471264,1.1393964290618896
1405,-326.1786610683119,1.1465587615966797
1406,-328.0647523173662,1.140316128730774
1407,-281.9431048287651,1.1642982959747314
1408,-321.90003149803044,1.1409143209457397
1409,-326.06964358917674,1.1444265842437744
1410,-326.50463390382276,1.1436831951141357
1411,-312.4557805798115,1.1414527893066406
1412,-316.73022568182506,1.137654185295105
1413,-325.03040751002936,1.1328332424163818
1414,-328.29651547658784,1.134505033493042
1415,-298.21260983080174,1.1555705070495605
1416,-315.53461373641346,1.1435660123825073
1417,-320.9279213973891,1.1374287605285645
1418,-317.52180132051063,1.1288537979125977
1419,-323.101241272984,1.1274058818817139
1420,-325.7277666979853,1.1240698099136353
1421,-330.8282488655641,1.1205474138259888
1422,-334.75663918426966,1.1178860664367676
1423,-315.2646170248523,1.1231427192687988
1424,-290.45625577884164,1.12773597240448
1425,-333.4293919990322,1.1129462718963623
1426,-329.6165451817496,1.114446759223938
1427,-325.70156404173895,1.112884283065796
1428,-297.3219880511177,1.1276774406433105
1429,-323.29977433819533,1.1150838136672974
1430,-316.64143509103474,1.127274751663208
1431,-279.6144205785191,1.1451311111450195
1432,-311.6452826455359,1.1212364435195923
1433,-321.6027291435205,1.1226392984390259
1434,-314.30585068883266,1.1234914064407349
1435,-291.11763974906495,1.1439348459243774
1436,-311.8894306591319,1.1316630840301514
1437,-315.0404986823827,1.1268457174301147
1438,-304.59332682073153,1.1373686790466309
1439,-318.5370878547203,1.128380537033081
1440,-314.8973078470033,1.134573221206665
1441,-320.6690379131077,1.1286460161209106
1442,-297.4014382564769,1.1339679956436157
1443,-320.29100613604055,1.1297414302825928
1444,-312.5875358765293,1.140944480895996
1445,-318.6032055591619,1.1282418966293335
1446,-302.4492202423029,1.1309762001037598
1447,-327.66256650174074,1.121097445487976
1448,-324.2443069824099,1.1199679374694824
1449,-318.2245675567217,1.12101411819458
1450,-325.8792451317162,1.116589903831482
1451,-300.07470307236366,1.1294219493865967
1452,-323.9618903074323,1.1137335300445557
1453,-319.72929454381585,1.1174124479293823
1454,-312.25504778051,1.1218171119689941
1455,-290.38056782467345,1.1478791236877441
1456,-311.08335719172965,1.1279399394989014
1457,-315.58524254818246,1.1338868141174316
1458,-305.85990924472526,1.1532241106033325
1459,-311.7341832718213,1.146348237991333
1460,-313.31893596406906,1.1508309841156006
1461,-313.156510680726,1.155248761177063
1462,-307.89975602641033,1.1633360385894775
1463,-326.94281327333914,1.1624767780303955
1464,-311.34505822578717,1.1781927347183228
1465,-323.13807013449224,1.1632825136184692
1466,-301.82404008175166,1.1712918281555176
1467,-307.01660722533546,1.174217939376831
1468,-304.7516358250715,1.1805574893951416
1469,-330.2593214197852,1.191689372062683
1470,-306.1806450153938,1.1804935932159424
1471,-314.69354980023263,1.17822265625
1472,-322.7562079678365,1.1826229095458984
1473,-317.6493459829715,1.1781606674194336
1474,-305.8568299752734,1.1841155290603638
1475,-325.89482198791114,1.1871424913406372
1476,-318.7244595025082,1.1941851377487183
1477,-305.8980448251894,1.2065125703811646
1478,-307.49657509211795,1.213303804397583
1479,-297.99599400288776,1.2261483669281006
1480,-316.6452722410923,1.223352074623108
1481,-296.3333949341282,1.223366618156433
1482,-321.2324947975243,1.21873140335083
1483,-301.9287129686684,1.2248090505599976
1484,-311.284584434849,1.2245326042175293
1485,-311.9638378393428,1.2253862619400024
1486,-310.21608233079365,1.2293943166732788
1487,-313.9873743078173,1.230454921722412
1488,-289.7217124362322,1.2457066774368286
1489,-312.9735134678955,1.2253791093826294
1490,-318.0245504445352,1.223487138748169
1491,-282.22908163958243,1.2452406883239746
1492,-299.8337479091333,1.2441502809524536
1493,-290.30361505590884,1.2538179159164429
1494,-318.832754426535,1.2324894666671753
1495,-304.19023408594967,1.2443853616714478
1496,-309.4932148125261,1.233940839767456
1497,-316.26175160446775,1.2312674522399902
1498,-308.9534317237703,1.236013412475586
1499,-281.95889883721185,1.24683678150177
1500,-309.6448185937073,1.2382363080978394
1501,-312.7928934996462,1.2390013933181763
1502,-317.30679781521496,1.2369256019592285
1503,-321.26280032499176,1.245400309562683
1504,-312.44689199045735,1.2393205165863037
1505,-307.6840342481151,1.246724247932434
1506,-315.427011567374,1.2418389320373535
1507,-317.66599839282964,1.242321491241455
1508,-302.0943411470326,1.249710202217102
1509,-282.1918768320821,1.250091314315796
1510,-294.4230476822461,1.254658818244934
1511,-318.6650015148492,1.2387408018112183
1512,-307.92993014641786,1.2555994987487793
1513,-303.3745631589197,1.2485913038253784
1514,-301.5843604588486,1.24492347240448
1515,-288.54579620487,1.2657546997070312
1516,-311.9041550985303,1.2534871101379395
1517,-297.788394604651,1.2557387351989746
1518,-310.60124185387025,1.255654215812683
1519,-304.90102454847204,1.2551605701446533
1520,-317.1018309244098,1.2608380317687988
1521,-330.90925917298784,1.2558027505874634
1522,-293.07564715556,1.2727946043014526
1523,-300.26287343728956,1.264980435371399
1524,-300.22126630533705,1.2682362794876099
1525,-309.1437274591322,1.261854648590088
1526,-320.68974727532344,1.2660833597183228
1527,-302.7216784354501,1.2670232057571411
1528,-321.80387326358357,1.2615058422088623
1529,-313.5841994429182,1.2634726762771606
1530,-316.2675118642877,1.2690151929855347
1531,-319.2445517428852,1.2697893381118774
1532,-312.15661212568966,1.2721850872039795
1533,-312.8001238133188,1.271949052810669
1534,-314.24256013862686,1.2786310911178589
1535,-285.4697076175233,1.28969407081604
1536,-301.6050534064634,1.2944207191467285
1537,-307.55968659169656,1.2937862873077393
1538,-303.6599851248188,1.2986595630645752
1539,-318.72131638467926,1.2896132469177246
1540,-287.3412525900944,1.3012466430664062
1541,-294.93012433365107,1.2995679378509521
1542,-306.97655002677857,1.2970391511917114
1543,-321.5924804096,1.2963274717330933
1544,-314.01471450187097,1.2973136901855469
1545,-306.92139675955667,1.3011525869369507
1546,-316.6106204043739,1.2998098134994507
1547,-310.081020342479,1.2948017120361328
1548,-303.9802069977961,1.2963635921478271
1549,-313.49904062974207,1.2907267808914185
1550,-382.84818937757467,1.3017224073410034
1551,-325.1517002377338,1.2845669984817505
1552,-296.8973948776626,1.2926242351531982
1553,-321.34675766902825,1.2823952436447144
1554,-327.6892814810766,1.2808551788330078
1555,-320.237776223051,1.2883491516113281
1556,-311.2274387122121,1.2821680307388306
1557,-326.2136261735344,1.2825865745544434
1558,-317.30147808204936,1.2797629833221436
1559,-316.9908312541,1.282341480255127
1560,-302.9007503542301,1.2912274599075317
1561,-318.6684870134383,1.289770245552063
1562,-288.0662241047542,1.2921969890594482
1563,-292.0700214616706,1.296417474746704
1564,-285.7656891249622,1.28863525390625
1565,-331.34797577872655,1.2820017337799072
1566,-311.6484776439377,1.2896870374679565
1567,-318.1556368955279,1.2914786338806152
1568,-309.3830087864147,1.291395664215088
1569,-291.1760697187689,1.2938873767852783
1570,-294.0155943555039,1.2949274778366089
1571,-304.005931012693,1.2819538116455078
1572,-287.2064752718183,1.2878273725509644
1573,-302.65263008016296,1.2806402444839478
1574,-308.0917406617288,1.284244418144226
1575,-379.6254459976682,1.2937356233596802
1576,-307.86660619723074,1.2883224487304688
1577,-322.58092766739867,1.2834036350250244
1578,-306.00784309859654,1.2866966724395752
1579,-301.48134758276467,1.2878412008285522
1580,-304.6433559844746,1.2918238639831543
1581,-323.38263175233453,1.2849386930465698
1582,-328.7484678109997,1.2807908058166504
1583,-319.46662845730924,1.2792246341705322
1584,-325.0888589128124,1.2821587324142456
1585,-310.92517494147705,1.2815009355545044
1586,-314.2442849928475,1.2738127708435059
1587,-301.566617578435,1.2685825824737549
1588,-300.487484054898,1.2757340669631958
1589,-343.3384231329433,1.2795398235321045
1590,-332.2114937362062,1.2566771507263184
1591,-292.0611853419613,1.2629605531692505
1592,-293.2932247350812,1.269266128540039
1593,-303.7880267941938,1.2558141946792603
1594,-324.9266094110128,1.2570589780807495
1595,-292.3590277817029,1.2572966814041138
1596,-319.979564671258,1.2580375671386719
1597,-313.4498957964859,1.254887342453003
1598,-308.2347200301318,1.2574151754379272
1599,-314.0267492809877,1.2685744762420654
1600,-320.51271722143036,1.2555593252182007
1601,-323.93923799982554,1.255158543586731
1602,-315.4114362824444,1.2580729722976685
1603,-324.9897760910395,1.2576851844787598
1604,-309.3791169865766,1.2672635316848755
1605,-292.61180754897356,1.261012315750122
1606,-282.141315886554,1.2782437801361084
1607,-300.4396902946507,1.2656972408294678
1608,-311.42166832527823,1.2693320512771606
1609,-311.4330172961762,1.2687764167785645
1610,-329.4948306233874,1.2636843919754028
1611,-317.1756329523646,1.267730474472046
1612,-318.4021431801435,1.2636727094650269
1613,-314.25834332849,1.2755799293518066
1614,-305.080087475711,1.273987054824829
1615,-306.0957477807712,1.2714817523956299
1616,-329.91575017685983,1.2671692371368408
1617,-321.9157939027753,1.27238929271698
1618,-313.3889312513004,1.2685006856918335
1619,-322.19663946795055,1.272074580192566
1620,-312.0419128719974,1.290961503982544
1621,-323.63740105494026,1.2687026262283325
1622,-327.5212106041079,1.2719321250915527
1623,-301.7198629900551,1.27692711353302
1624,-312.757937255351,1.2712167501449585
1625,-307.13601166670736,1.2759100198745728
1626,-306.15949880590347,1.27407705783844
1627,-301.90077614333387,1.2806326150894165
1628,-324.2594323332858,1.2675648927688599
1629,-313.2380747123393,1.2727458477020264
1630,-329.24422604094786,1.2670197486877441
1631,-318.095949281092,1.2638651132583618
1632,-326.184315406301,1.2686669826507568
1633,-293.32719894317756,1.2809085845947266
1634,-313.62524396789786,1.2668662071228027
1635,-308.5793518699544,1.276855230331421
1636,-329.3577711772906,1.267470121383667
1637,-312.29935333113536,1.270164966583252
1638,-307.3851433997754,1.279273509979248
1639,-320.18080891695786,1.27732515335083
1640,-301.96020517219677,1.271350622177124
1641,-314.7228092314389,1.2733250856399536
1642,-315.94449119557265,1.2661833763122559
1643,-307.2604167862671,1.269697666168213
1644,-319.3282266362487,1.2648215293884277
1645,-310.7070367971573,1.2694529294967651
1646,-322.9926994977934,1.2606207132339478
1647,-312.76752342320987,1.2635661363601685
1648,-315.70571976313664,1.258078694343567
1649,-327.8527791509742,1.2534631490707397
1650,-323.49284685922515,1.2546107769012451
1651,-311.43621899812547,1.2642077207565308
1652,-291.27219868446025,1.2693666219711304
1653,-302.6927651194245,1.265768051147461
1654,-304.2300415727198,1.2614129781723022
1655,-297.95374387764804,1.2634978294372559
1656,-290.95025025551837,1.274832844734192
1657,-326.54708258651067,1.2626080513000488
1658,-301.16318622691034,1.2661964893341064
1659,-325.72890219415757,1.2632088661193848
1660,-324.05529519840405,1.2678648233413696
1661,-325.83259174442907,1.26841139793396
1662,-328.5984990598585,1.263044834136963
1663,-298.24911132002444,1.2769086360931396
1664,-318.07961298112326,1.2710306644439697
1665,-311.96675980201405,1.281827449798584
1666,-313.3806268009993,1.2756520509719849
1667,-305.78844699471165,1.279185175895691
1668,-309.54929226842955,1.2770137786865234
1669,-360.3496350191212,1.3009051084518433
1670,-289.1380446850626,1.285693883895874
1671,-322.4247403485757,1.2799855470657349
1672,-292.8825001654774,1.287527084350586
1673,-324.62737400694294,1.2777783870697021
1674,-317.64503958179984,1.2860723733901978
1675,-319.63699129813097,1.282997727394104
1676,-320.70820573720613,1.2862956523895264
1677,-322.2486056970466,1.2868576049804688
1678,-326.2699919085702,1.2907500267028809
1679,-284.84047191047677,1.2978829145431519
1680,-313.3783095463154,1.2917437553405762
1681,-301.66157698697367,1.3015515804290771
1682,-301.1054813052167,1.3027211427688599
1683,-307.9046206239531,1.301453709602356
1684,-315.72227830128264,1.2961478233337402
1685,-304.874502898397,1.2999380826950073
1686,-327.8464069469955,1.2934807538986206
1687,-322.41881995623885,1.2957943677902222
1688,-320.8845985075542,1.2979880571365356
1689,-328.01093897186655,1.2973490953445435
1690,-323.0350307891594,1.296166181564331
1691,-331.968252183572,1.2944273948669434
1692,-326.1398801621242,1.297574758529663
1693,-328.27940128816726,1.2965586185455322
1694,-320.4108476302959,1.307921051979065
1695,-314.1492222506658,1.3089516162872314
1696,-313.14071490148245,1.312683343887329
1697,-314.02259935566263,1.3079733848571777
1698,-331.6506019883444,1.3078439235687256
1699,-317.1292766024304,1.3117789030075073
1700,-302.34527187079374,1.3211123943328857
1701,-322.36134510476916,1.3168531656265259
1702,-316.2928632608787,1.322162389755249
1703,-290.20909909255914,1.3349534273147583
1704,-324.43320800837245,1.3273268938064575
1705,-288.0450952124389,1.3407444953918457
1706,-291.8242881658318,1.336578369140625
1707,-302.89625199186827,1.337125539779663
1708,-324.16024666397203,1.3337442874908447
1709,-323.7123308221502,1.330416202545166
1710,-319.8226556574496,1.3386728763580322
1711,-302.23204846353934,1.349651575088501
1712,-304.4924397353603,1.3562291860580444
1713,-313.9257318971147,1.3499420881271362
1714,-281.42986980155683,1.3667106628417969
1715,-286.1282142279746,1.359591007232666
1716,-324.4343556513853,1.3537691831588745
1717,-322.1093763352997,1.3548033237457275
1718,-306.5190273466145,1.3569585084915161
1719,-299.50988359304796,1.3569353818893433
1720,-320.6891613151302,1.3512446880340576
1721,-312.9613887487214,1.3526822328567505
1722,-329.3007220975429,1.3510565757751465
1723,-485.9585575000015,1.3735636472702026
1724,-321.4834426707167,1.350774884223938
1725,-408.05915034381457,1.3665229082107544
1726,-327.23829986971145,1.3541849851608276
1727,-289.2453079648383,1.3595346212387085
1728,-299.2533449669589,1.3574379682540894
1729,-321.1960965081155,1.354738712310791
1730,-330.76149492549035,1.3510240316390991
1731,-325.71563692734685,1.3566763401031494
1732,-309.1374284986427,1.3558862209320068
1733,-323.00508033598277,1.355485200881958
1734,-301.7862633500478,1.3615543842315674
1735,-317.3045819462794,1.3614354133605957
1736,-289.86138437091734,1.366328477859497
1737,-325.13469461679654,1.3541418313980103
1738,-325.30524088964984,1.352658748626709
1739,-319.2498870920833,1.3583165407180786
1740,-330.0284837593556,1.3523614406585693
1741,-311.1771092951572,1.3577901124954224
1742,-317.8390327156245,1.3486559391021729
1743,-294.6596814778733,1.351983904838562
1744,-316.85874077306033,1.353708028793335
1745,-327.178704998207,1.3492478132247925
1746,-304.67918288917645,1.3544785976409912
1747,-317.41766948568767,1.3534525632858276
1748,-324.17424220741344,1.3605073690414429
1749,-298.8284426277362,1.3667055368423462
1750,-307.60387722236544,1.3638496398925781
1751,-265.31822324728273,1.3850735425949097
1752,-320.837340266819,1.3663133382797241
1753,-308.5201213059104,1.3721199035644531
1754,-281.55386056952887,1.3800675868988037
1755,-293.2981783199968,1.384468913078308
1756,-326.0929530375901,1.3701235055923462
1757,-300.03465854521215,1.3751403093338013
1758,-322.56762586413373,1.3743239641189575
1759,-313.9421212612226,1.379173994064331
1760,-316.4750266245319,1.3800885677337646
1761,-324.89978086547677,1.3944156169891357
1762,-299.4459941359916,1.3946653604507446
1763,-312.6427359311441,1.3834145069122314
1764,-309.4694002592367,1.3904074430465698
1765,-313.537931902691,1.3827452659606934
1766,-313.7535854065585,1.3870906829833984
1767,-310.77100659491623,1.38621187210083
1768,-306.88206613201237,1.3880691528320312
1769,-291.2845032559066,1.3925431966781616
1770,-316.9930817553019,1.3896689414978027
1771,-295.8790443374227,1.3949267864227295
1772,-316.32860622119716,1.3948954343795776
1773,-323.73956435644624,1.3897476196289062
1774,-287.4540188601297,1.3962771892547607
1775,-321.6999878165089,1.3893975019454956
1776,-310.95668671403695,1.3855681419372559
1777,-316.6745133796366,1.3870384693145752
1778,-287.2551454119174,1.3899275064468384
1779,-307.69820840320665,1.3840898275375366
1780,-309.12164828567575,1.3847923278808594
1781,-299.72532384109286,1.3923124074935913
1782,-298.55222314059483,1.3880475759506226
1783,-312.00371615427537,1.3833502531051636
1784,-314.7443867332086,1.3861006498336792
1785,-302.2495595936225,1.3864688873291016
1786,-316.28258382968625,1.389115810394287
1787,-305.3806726049173,1.3891971111297607
1788,-323.61698337054713,1.3921033143997192
1789,-320.7049056072591,1.3951952457427979
1790,-324.1287642567372,1.3950525522232056
1791,-325.0065973052146,1.3971303701400757
1792,-327.86505966740515,1.3957886695861816
1793,-305.2563602452759,1.395236849784851
1794,-286.0473783098541,1.3966584205627441
1795,-321.9301326636215,1.3994877338409424
1796,-330.14533440238876,1.3976714611053467
1797,-278.6513384024414,1.413191318511963
1798,-302.5399099596749,1.4089311361312866
1799,-323.3186924812539,1.4050618410110474
1800,-324.8348975902559,1.4046739339828491
1801,-293.3729411618419,1.4101371765136719
1802,-319.4283451844819,1.4137682914733887
1803,-311.56162409285315,1.4200955629348755
1804,-327.51814872406635,1.42276930809021
1805,-281.92009151352255,1.4286482334136963
1806,-362.34639559506365,1.4374572038650513
1807,-314.9513355047997,1.4315823316574097
1808,-315.4788531615398,1.433971643447876
1809,-321.40625416429083,1.4379680156707764
1810,-324.09105218485394,1.44060218334198
1811,-281.60656314160656,1.4391887187957764
1812,-554.4868720283811,1.4531128406524658
1813,-304.8982267906379,1.4428629875183105
1814,-328.880384811782,1.4422886371612549
1815,-299.55624518520165,1.4398401975631714
1816,-286.7037992137587,1.440406084060669
1817,-321.7760186474719,1.4469985961914062
1818,-310.2075001262055,1.4456086158752441
1819,-300.9324456758616,1.4454576969146729
1820,-292.919534613997,1.44551420211792
1821,-326.6382531196003,1.4435864686965942
1822,-317.6832966256439,1.4433690309524536
1823,-319.4125835418083,1.446899652481079
1824,-317.36068920554595,1.445839524269104
1825,-331.9876894778869,1.4445852041244507
1826,-321.36058396346886,1.4441126585006714
1827,-318.6801931056218,1.4498236179351807
1828,-316.7819453955121,1.4465959072113037
1829,-289.2128836863542,1.4478529691696167
1830,-289.1160205072222,1.4492247104644775
1831,-304.1166922713013,1.4498813152313232
1832,-312.93293541914215,1.4489191770553589
1833,-333.6766279829187,1.4526863098144531
1834,-324.70098051910037,1.4530936479568481
1835,-322.756682449868,1.455519437789917
1836,-299.2286901167932,1.4511363506317139
1837,-303.8400267622887,1.4588274955749512
1838,-278.82048483241414,1.4561315774917603
1839,-279.4073494720084,1.4566617012023926
1840,-301.6140670115554,1.4567031860351562
1841,-302.6835354962961,1.459250807762146
1842,-294.6285631925331,1.4569056034088135
1843,-287.1823142698565,1.4697984457015991
1844,-321.6006882053578,1.4659769535064697
1845,-311.7268025511257,1.4646799564361572
1846,-301.82114546500884,1.4638340473175049
1847,-307.19440651037075,1.4641178846359253
1848,-383.4188831746154,1.4654074907302856
1849,-297.948869209036,1.4669253826141357
1850,-293.82794478735804,1.4677575826644897
1851,-300.044699466744,1.4698113203048706
1852,-319.2422098931493,1.4725189208984375
1853,-309.48197770575536,1.4689210653305054
1854,-319.03250785507254,1.4744102954864502
1855,-314.1025391078864,1.4698351621627808
1856,-321.26847235943654,1.4712995290756226
1857,-332.6794689597229,1.4736554622650146
1858,-411.3690915166897,1.4745839834213257
1859,-276.5305685271863,1.4784654378890991
1860,-311.0613522402255,1.4751110076904297
1861,-323.45793409945406,1.4751111268997192
1862,-303.05444682848866,1.4752190113067627
1863,-324.2074152531399,1.4754397869110107
1864,-310.8501556391853,1.4739470481872559
1865,-288.50464277789143,1.475720763206482
1866,-324.71510773895744,1.4742696285247803
1867,-304.27771409438867,1.4691860675811768
1868,-311.1929377790169,1.4708073139190674
1869,-327.45654939107413,1.4705811738967896
1870,-297.0037389897703,1.4670895338058472
1871,-315.2253014466053,1.4705708026885986
1872,-323.7694772145143,1.4698225259780884
1873,-304.8011751600649,1.4670660495758057
1874,-315.34637637055835,1.4718647003173828
1875,-313.49294807767876,1.4665467739105225
1876,-303.38243632080037,1.4669603109359741
1877,-318.3311044258477,1.4702038764953613
1878,-322.8109517818948,1.468106746673584
1879,-297.539860877378,1.465344786643982
1880,-304.535442132453,1.4671803712844849
1881,-331.23776350425493,1.469347596168518
1882,-334.7703760584533,1.473219394683838
1883,-334.3559765539367,1.469279408454895
1884,-314.0574336170125,1.4716839790344238
1885,-307.58402141122014,1.4663922786712646
1886,-310.94250714155316,1.4665451049804688
1887,-305.5879827795577,1.4646551609039307
1888,-318.7136449562783,1.4643477201461792
1889,-275.1262761930813,1.4726392030715942
1890,-316.9775304174968,1.4622873067855835
1891,-327.4994724180212,1.4629006385803223
1892,-291.07273158518495,1.4596607685089111
1893,-317.40112646939247,1.4558863639831543
1894,-291.349256545239,1.456738829612732
1895,-320.77352570116796,1.4549814462661743
1896,-320.961790833562,1.4550305604934692
1897,-342.34094790154234,1.453450322151184
1898,-290.92976675881795,1.4568383693695068
1899,-315.96777195792447,1.4456737041473389
1900,-314.8396769798468,1.4489573240280151
1901,-307.875441794853,1.4412258863449097
1902,-326.15712547896743,1.4432722330093384
1903,-318.9986251728553,1.4414947032928467
1904,-306.73802367878386,1.439328670501709
1905,-339.39413623306183,1.4397004842758179
1906,-301.10352004835823,1.4341037273406982
1907,-305.2101095327415,1.4374809265136719
1908,-325.36593941272724,1.4408061504364014
1909,-323.02341096689264,1.437986969947815
1910,-329.193502349621,1.4409804344177246
1911,-304.96032627832625,1.4408202171325684
1912,-315.83722029158736,1.4449604749679565
1913,-326.6157784902512,1.4458009004592896
1914,-318.4318364752804,1.4443144798278809
1915,-296.619084073898,1.4425487518310547
1916,-317.46267205896027,1.447679042816162
1917,-321.9016206510836,1.4493407011032104
1918,-311.45455044271455,1.449401617050171
1919,-323.62057780409003,1.4521336555480957
1920,-312.262141249424,1.4538066387176514
1921,-331.30979740386715,1.4517185688018799
1922,-305.826478865631,1.4523320198059082
1923,-314.9119915410595,1.4521560668945312
