rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/learning_rate,train/value_loss,train/clip_range,train/approx_kl,train/entropy_loss,train/explained_variance,train/loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss
52.0,-294.26036569,296,23,75776,3225,0.0003,1134.0253631591797,0.2,0.0038885197,-1.2352640241384507,-9.5367431640625e-07,537.6343383789062,0.036328125,2950,-0.010346043622121215
52.0,-290.19226706,297,23,76032,3225,0.0003,1524.963461303711,0.2,0.007522044,-1.2414390206336976,-1.3113021850585938e-06,736.2413940429688,0.0140625,2960,-0.009781502350233496
52.0,-290.86204569000006,298,23,76288,3225,0.0003,885.3353775024414,0.2,0.0061245896,-1.2100551128387451,1.9669532775878906e-06,430.9668273925781,0.07578125,2970,-0.008408142300322653
52.0,-289.78800283,299,23,76544,3225,0.0003,1283.9041473388672,0.2,0.008653198,-1.1117341816425323,1.3709068298339844e-06,618.8922729492188,0.102734375,2980,-0.012631123629398644
52.0,-288.08335974,300,23,76800,3225,0.0003,2859.7269592285156,0.2,0.0032975662,-1.2134037077426911,2.980232238769531e-07,1583.2218017578125,0.00703125,2990,-0.006059214647393674
52.0,-287.88846393000006,301,23,77056,3224,0.0003,1122.2199722290038,0.2,0.0060839364,-1.1244725912809372,1.3113021850585938e-06,567.80126953125,0.0421875,3000,-0.008272936870343982
52.0,-280.57511496,302,23,77312,3224,0.0003,1257.0889511108398,0.2,0.0069845584,-1.1217561453580855,-5.9604644775390625e-06,511.8553771972656,0.026171875,3010,-0.009459295030683278
52.0,-281.80704231,303,24,77568,3224,0.0003,1447.4241973876954,0.2,0.004202883,-1.0369826629757881,-9.5367431640625e-07,819.791748046875,0.017578125,3020,-0.005905638425610959
52.0,-280.85117139,304,24,77824,3224,0.0003,1902.6929504394532,0.2,0.009213346,-1.0705209046602249,-9.179115295410156e-06,903.4080200195312,0.055859375,3030,-0.006657598353922367
52.0,-284.57529397999997,305,24,78080,3224,0.0003,1038.5000930786132,0.2,0.007978648,-0.9947543144226074,2.0265579223632812e-06,536.5033569335938,0.12109375,3040,-0.015407630917616188
52.0,-285.23027956,306,24,78336,3224,0.0003,3828.919482421875,0.2,0.010664838,-0.9944468885660172,-2.193450927734375e-05,1619.7694091796875,0.0515625,3050,-0.009508543438278139
52.0,-284.01429149,307,24,78592,3224,0.0003,1263.0441833496093,0.2,0.005643812,-1.0045182690024377,-3.0994415283203125e-06,631.3782958984375,0.10390625,3060,-0.011810411512851716
52.0,-285.36611879,308,24,78848,3224,0.0003,774.5163803100586,0.2,0.004125356,-1.0107826605439185,-1.430511474609375e-06,372.8816223144531,0.026953125,3070,-0.009126651581027545
52.0,-285.56310053,309,24,79104,3224,0.0003,3882.4168395996094,0.2,0.006673131,-1.0319406136870384,-4.5299530029296875e-06,2219.929443359375,0.044921875,3080,-0.004099119268357754
52.0,-286.14240769,310,24,79360,3224,0.0003,1082.4684616088866,0.2,0.0086365,-0.9949566945433617,-8.106231689453125e-06,586.1687622070312,0.138671875,3090,-0.01709775363560766
52.0,-283.32909958999994,311,24,79616,3224,0.0003,1201.466485595703,0.2,0.0032814166,-0.9960319504141808,-1.9073486328125e-06,627.8482666015625,0.012890625,3100,-0.005098221870139241
52.0,-279.44142203,312,24,79872,3224,0.0003,917.2817367553711,0.2,0.0065366747,-0.9878992289304733,1.1324882507324219e-06,489.6802673339844,0.056640625,3110,-0.009541195910423994
52.0,-277.01916035000005,313,24,80128,3224,0.0003,4568.379968261719,0.2,0.0026270559,-1.028958734869957,-1.430511474609375e-06,1706.0421142578125,0.0078125,3120,-0.007441957097034902
52.0,-277.67582866000004,314,24,80384,3225,0.0003,1387.7547088623046,0.2,0.00549111,-0.9943630918860435,7.152557373046875e-07,591.5223388671875,0.021875,3130,-0.009072639304213226
52.0,-275.88644746000006,315,25,80640,3225,0.0003,1283.861553955078,0.2,0.0060375826,-1.0031316563487054,-5.960464477539062e-07,622.894287109375,0.094140625,3140,-0.010537362820468844
52.0,-277.5733573,316,25,80896,3225,0.0003,2902.6948181152343,0.2,0.0057016816,-1.0637573331594468,5.960464477539063e-08,981.0894775390625,0.030859375,3150,-0.00525066708214581
52.0,-279.42016679,317,25,81152,3225,0.0003,812.7396774291992,0.2,0.0035639948,-1.01535255163908,6.735324859619141e-06,419.2735290527344,0.004296875,3160,-0.0028512652730569243
52.0,-284.58454119,318,25,81408,3225,0.0003,2394.062223815918,0.2,0.004444395,-1.084322501718998,-1.0728836059570312e-06,1080.460693359375,0.0828125,3170,-0.008447977295145393
52.0,-285.34949144,319,25,81664,3225,0.0003,10736.424548339844,0.2,0.0022985374,-1.0595906138420106,-4.76837158203125e-06,6428.421875,0.00234375,3180,-0.0038938716519623996
52.0,-287.44381395,320,25,81920,3225,0.0003,3387.165408325195,0.2,0.0070342133,-1.0794438809156417,-9.775161743164062e-06,1830.841064453125,0.096875,3190,-0.010911417379975318
52.0,-287.85118927999997,321,25,82176,3225,0.0003,2872.6411895751953,0.2,0.0052482397,-1.0468613356351852,-7.152557373046875e-07,1226.33837890625,0.010546875,3200,-0.004113842127844691
52.0,-287.39266362,322,25,82432,3225,0.0003,945.9168746948242,0.2,0.006067385,-1.0134294152259826,-1.1920928955078125e-06,487.90667724609375,0.0578125,3210,-0.009416917734779418
52.0,-286.16281743999997,323,25,82688,3225,0.0003,1058.084909057617,0.2,0.0057562003,-1.0059041231870651,1.5497207641601562e-06,464.2819519042969,0.0875,3220,-0.010473318537697196
52.0,-286.11237741,324,25,82944,3225,0.0003,819.7787567138672,0.2,0.004257785,-1.0517736345529556,1.7881393432617188e-07,351.7223205566406,0.019921875,3230,-0.005609243968501687
52.0,-282.81916641000004,325,25,83200,3225,0.0003,1414.4727294921875,0.2,0.004927461,-1.0755088061094285,-2.384185791015625e-06,633.9548950195312,0.01640625,3240,-0.004670315515249967
52.0,-282.66965429,326,25,83456,3225,0.0003,1288.200277709961,0.2,0.0064054835,-1.106915032863617,-2.384185791015625e-07,647.6810913085938,0.05,3250,-0.011754591797944159
52.0,-283.44099883,327,25,83712,3225,0.0003,864.5775543212891,0.2,0.0058334423,-1.089634159207344,1.7881393432617188e-07,398.1630859375,0.083984375,3260,-0.010808360949158668
52.0,-283.44447461,328,26,83968,3225,0.0003,2058.483932495117,0.2,0.005930664,-1.1872558623552323,2.384185791015625e-07,1481.1337890625,0.065625,3270,-0.009331723768264055
52.0,-279.70043725999994,329,26,84224,3225,0.0003,759.7763153076172,0.2,0.009685582,-1.148161417245865,3.2782554626464844e-06,351.1201171875,0.109765625,3280,-0.017479383968748152
52.0,-281.39964874000003,330,26,84480,3225,0.0003,880.6625869750976,0.2,0.0075029293,-1.0636262804269792,8.344650268554688e-07,431.28515625,0.070703125,3290,-0.01338946670293808
52.0,-284.30974751,331,26,84736,3225,0.0003,3034.984698486328,0.2,0.003411237,-1.1235230952501296,4.172325134277344e-07,1215.884765625,0.006640625,3300,-0.004653851909097284
52.0,-283.81966084,332,26,84992,3225,0.0003,1429.8306091308593,0.2,0.0027884375,-1.1643618047237396,-8.344650268554688e-07,848.6328735351562,0.008203125,3310,-0.004464528895914555
52.0,-285.23427979,333,26,85248,3225,0.0003,3435.4817810058594,0.2,0.0038764768,-1.1074956387281418,0.0,1350.85302734375,0.0125,3320,-0.007388818915933371
52.0,-284.14661496,334,26,85504,3226,0.0003,1832.811849975586,0.2,0.0021577706,-1.081647290289402,-1.0848045349121094e-05,782.398681640625,0.003125,3330,-0.006805267976596951
52.0,-284.97894837,335,26,85760,3226,0.0003,967.8909164428711,0.2,0.006856979,-1.083499252796173,5.960464477539062e-07,406.1091613769531,0.108984375,3340,-0.014679125440306962
52.0,-282.73579553999997,336,26,86016,3226,0.0003,1239.8719146728515,0.2,0.009868154,-1.0977385073900223,-2.9802322387695312e-05,526.8045654296875,0.082421875,3350,-0.00875444901175797
52.0,-285.24481206,337,26,86272,3226,0.0003,844.761019897461,0.2,0.008613245,-1.0778951555490495,-2.384185791015625e-07,407.6517028808594,0.06953125,3360,-0.008915055135730654
52.0,-279.57544527,338,26,86528,3226,0.0003,4298.917388916016,0.2,0.0024051985,-1.1775039792060853,-2.9802322387695312e-06,1110.1702880859375,0.001953125,3370,-0.0018291810178197921
52.0,-282.46386723,339,26,86784,3226,0.0003,1163.0825408935548,0.2,0.002459158,-1.095639196038246,4.76837158203125e-07,550.5292358398438,0.00390625,3380,-0.004789763619191945
52.0,-279.64767187,340,26,87040,3226,0.0003,6239.067517089844,0.2,0.0028062207,-1.1430916666984559,-1.5497207641601562e-06,2886.484619140625,0.00859375,3390,-0.00829637817805633
52.0,-279.54459710000003,341,27,87296,3226,0.0003,1747.6754089355468,0.2,0.008621927,-1.198892879486084,-2.2649765014648438e-06,967.1123046875,0.04140625,3400,-0.008756330376490951
52.0,-280.17064982000005,342,27,87552,3226,0.0003,680.8348037719727,0.2,0.0058117555,-1.0940666422247887,3.159046173095703e-06,357.2127685546875,0.074609375,3410,-0.0165991282556206
52.0,-280.32152239000004,343,27,87808,3226,0.0003,1633.9446411132812,0.2,0.00973302,-1.15954532623291,4.172325134277344e-07,664.6723022460938,0.0640625,3420,-0.016135710827074944
52.0,-280.87350878,344,27,88064,3226,0.0003,732.6444778442383,0.2,0.002550783,-1.1095633149147033,-1.1920928955078125e-07,400.39501953125,0.00703125,3430,-0.0045154576655477285
52.0,-279.0777559400001,345,27,88320,3226,0.0003,1184.0540710449218,0.2,0.008278163,-1.0662671998143196,2.384185791015625e-07,556.325927734375,0.0390625,3440,-0.010990094975568354
52.0,-280.11055943,346,27,88576,3227,0.0003,557.128059387207,0.2,0.011754901,-1.0594139277935029,-1.9073486328125e-06,303.9156188964844,0.08984375,3450,-0.015550016658380628
52.0,-281.48016023,347,27,88832,3227,0.0003,1635.6695999145509,0.2,0.0015178309,-1.067396342754364,-2.9802322387695312e-06,1028.6080322265625,0.01796875,3460,-0.005248495121486485
52.0,-281.88577540000006,348,27,89088,3227,0.0003,2699.1357391357424,0.2,0.004641426,-1.1435424625873565,-2.384185791015625e-07,1473.0611572265625,0.034375,3470,-0.0056098370347172025
52.0,-286.85728401,349,27,89344,3227,0.0003,935.209733581543,0.2,0.003607431,-1.0968357086181642,-6.318092346191406e-06,502.4909973144531,0.059375,3480,-0.005420255265198648
52.0,-285.74858080000007,350,27,89600,3227,0.0003,4752.559704589844,0.2,0.004724996,-1.1918125778436661,-1.6689300537109375e-06,1974.337890625,0.066015625,3490,-0.011664600600488484
52.0,-281.5716001,351,27,89856,3227,0.0003,736.8548919677735,0.2,0.004996134,-1.173434630036354,-6.67572021484375e-06,368.3957214355469,0.03828125,3500,-0.007857120269909501
52.0,-280.49694316,352,27,90112,3227,0.0003,576.7732177734375,0.2,0.0069088433,-1.147592243552208,-3.5762786865234375e-07,301.2890930175781,0.028515625,3510,-0.01490777600556612
52.0,-280.50293318,353,27,90368,3227,0.0003,887.6046447753906,0.2,0.0064432817,-1.0593534648418426,-8.344650268554688e-07,389.4899597167969,0.06875,3520,-0.009555409639142453
52.0,-280.47705639000003,354,28,90624,3227,0.0003,1629.3068634033202,0.2,0.005236973,-1.0970136433839799,-1.7881393432617188e-06,623.401611328125,0.078125,3530,-0.011857286165468394
52.0,-280.79874051,355,28,90880,3228,0.0003,1442.6015167236328,0.2,0.0077369343,-1.0581616804003715,5.960464477539062e-07,693.5005493164062,0.11640625,3540,-0.010554447630420327
52.0,-279.60650929999997,356,28,91136,3228,0.0003,1199.7315116882323,0.2,0.005856651,-1.071811817586422,5.960464477539062e-07,455.92626953125,0.01640625,3550,-0.005206245603039861
52.0,-282.39549547999997,357,28,91392,3228,0.0003,485.30698852539064,0.2,0.006481014,-0.9991734594106674,2.1457672119140625e-06,231.1565399169922,0.166796875,3560,-0.01813732597511262
52.0,-290.58572962,358,28,91648,3228,0.0003,9183.161340332032,0.2,0.01374656,-1.096856850385666,-3.5762786865234375e-06,5143.70849609375,0.09296875,3570,-0.012745046406053007
52.0,-286.14993698999996,359,28,91904,3228,0.0003,7447.509918212891,0.2,0.0081002135,-1.125479558110237,-2.384185791015625e-07,3909.64111328125,0.08046875,3580,-0.011191076994873584
52.0,-284.53607576999997,360,28,92160,3228,0.0003,633.2766708374023,0.2,0.0043112244,-1.1149554193019866,-3.933906555175781e-06,264.4845275878906,0.030078125,3590,-0.00772205744870007
52.0,-285.52861199,361,28,92416,3228,0.0003,850.9164764404297,0.2,0.005149436,-1.1411245673894883,-2.384185791015625e-06,504.4391174316406,0.038671875,3600,-0.005303153488785029
52.0,-284.16043589,362,28,92672,3228,0.0003,1189.490478515625,0.2,0.0026913378,-1.098333701491356,-1.4066696166992188e-05,484.513671875,0.012890625,3610,-0.007045957935042679
52.0,-287.83564263,363,28,92928,3228,0.0003,768.9552337646485,0.2,0.0108998045,-1.0914836585521699,-5.960464477539062e-07,419.8594665527344,0.115234375,3620,-0.01624253613408655
52.0,-288.57028591,364,28,93184,3228,0.0003,3350.7985107421873,0.2,0.011119403,-1.160883477330208,-3.0994415283203125e-06,2068.021240234375,0.148046875,3630,-0.01600036513991654
52.0,-289.31880595999996,365,28,93440,3228,0.0003,1697.8029891967774,0.2,0.006608029,-1.085601583123207,1.1920928955078125e-07,801.3257446289062,0.053125,3640,-0.006375535065308214
52.0,-289.09232432,366,29,93696,3228,0.0003,762.9873123168945,0.2,0.0067284135,-1.0692117422819138,-5.960464477539062e-07,361.5124816894531,0.132421875,3650,-0.01630670812446624
52.0,-288.43102799999997,367,29,93952,3228,0.0003,1385.4981323242187,0.2,0.005517585,-1.1231433779001236,-9.5367431640625e-07,532.3406372070312,0.01796875,3660,-0.006320050591602922
52.0,-290.19606094,368,29,94208,3228,0.0003,797.7372329711914,0.2,0.0038347917,-1.0749669015407561,-1.1920928955078125e-07,377.92010498046875,0.0203125,3670,-0.005171279679052532
52.0,-285.53512427000004,369,29,94464,3228,0.0003,2727.082897949219,0.2,0.0072025005,-1.1304563194513322,-4.649162292480469e-06,1385.53662109375,0.051953125,3680,-0.012321171746589244
52.0,-285.66548882,370,29,94720,3228,0.0003,662.8447982788086,0.2,0.003063723,-1.07741077542305,-1.1920928955078125e-07,340.48724365234375,0.02734375,3690,-0.007459432876203209
52.0,-287.7840271,371,29,94976,3228,0.0003,582.491284942627,0.2,0.008053675,-1.0622006207704544,-5.960464477539062e-07,300.627197265625,0.07578125,3700,-0.012184967542998493
52.0,-288.93704290999995,372,29,95232,3229,0.0003,1678.9418197631835,0.2,0.0026919956,-1.035314217209816,1.1920928955078125e-07,842.3656005859375,0.05390625,3710,-0.006201236741617322
52.0,-287.2517909,373,29,95488,3229,0.0003,783.0268463134765,0.2,0.005589024,-1.0674686089158059,-3.5762786865234375e-07,397.3108215332031,0.031640625,3720,-0.008372695452999323
52.0,-286.69375657999996,374,29,95744,3229,0.0003,617.6481307983398,0.2,0.008815525,-1.0350677087903022,-3.5762786865234375e-07,275.28509521484375,0.076171875,3730,-0.011448983172886073
52.0,-284.71731907,375,29,96000,3229,0.0003,948.691616821289,0.2,0.0021925692,-1.1267435282468796,0.0,379.5486755371094,0.00390625,3740,-0.003954458865337074
52.0,-286.59599418,376,29,96256,3229,0.0003,486.13207244873047,0.2,0.006715162,-1.042542001605034,-7.152557373046875e-07,254.63851928710938,0.0765625,3750,-0.01675584502518177
52.0,-281.74918393,377,29,96512,3229,0.0003,1354.0364135742188,0.2,0.0015703503,-1.110635569691658,4.172325134277344e-07,652.0109252929688,0.02890625,3760,-0.008281967602670193
52.0,-278.51361025,378,29,96768,3229,0.0003,859.5512084960938,0.2,0.0027762447,-0.9951834172010422,-1.1920928955078125e-07,484.177734375,0.030078125,3770,-0.006198782380670309
52.0,-276.08375089000003,379,30,97024,3229,0.0003,1040.0844635009767,0.2,0.005198812,-1.0045944616198539,3.5762786865234375e-07,689.4684448242188,0.012890625,3780,-0.008372363890521229
52.0,-276.31845388,380,30,97280,3229,0.0003,1714.4963134765626,0.2,0.006540373,-1.0408198684453964,-4.76837158203125e-07,1111.7117919921875,0.078125,3790,-0.010727436654269696
52.0,-274.48497838,381,30,97536,3229,0.0003,578.5373977661133,0.2,0.00816236,-0.9462026938796043,3.5762786865234375e-07,284.46820068359375,0.102734375,3800,-0.012636014819145202
52.0,-274.24824960999996,382,30,97792,3229,0.0003,1060.8158081054687,0.2,0.0063318554,-0.9680856674909591,-9.5367431640625e-07,361.7106018066406,0.02421875,3810,-0.012735052272910252
52.0,-269.61774376,383,30,98048,3229,0.0003,409.1130874633789,0.2,0.0063542994,-0.9730677798390388,5.364418029785156e-07,182.00067138671875,0.100390625,3820,-0.010529263596981763
52.0,-271.41552455,384,30,98304,3229,0.0003,321.33676681518557,0.2,0.014455659,-0.9143508151173592,2.6226043701171875e-06,141.39801025390625,0.195703125,3830,-0.026677825953811407
52.0,-271.00988495999997,385,30,98560,3229,0.0003,3367.52001953125,0.2,0.006438541,-1.087668639421463,-1.3113021850585938e-06,1673.3843994140625,0.07890625,3840,-0.013980228290893137
52.0,-272.35959590000004,386,30,98816,3229,0.0003,1926.0282119750977,0.2,0.009356809,-1.0039839759469031,2.384185791015625e-07,821.4612426757812,0.040234375,3850,-0.010670533333905042
52.0,-272.45465858000006,387,30,99072,3229,0.0003,687.3772628784179,0.2,0.0027563875,-1.0432940021157264,2.384185791015625e-07,242.48895263671875,0.024609375,3860,-0.004141744575463235
52.0,-269.24358301,388,30,99328,3229,0.0003,2142.9828964233398,0.2,0.006051927,-1.058888903260231,-3.5762786865234375e-07,897.6206665039062,0.051171875,3870,-0.007253484451211989
52.0,-269.10863422000006,389,30,99584,3229,0.0003,582.093228149414,0.2,0.003124499,-1.0456427544355393,-1.7881393432617188e-06,263.0061950683594,0.019140625,3880,-0.006027209502644837
52.0,-268.23502195000003,390,30,99840,3229,0.0003,558.0412902832031,0.2,0.0092106145,-0.9073927134275437,2.384185791015625e-07,279.67071533203125,0.137890625,3890,-0.016287020803429187
52.0,-267.14594173999996,391,30,100096,3229,0.0003,400.7899459838867,0.2,0.008364819,-0.948099271953106,7.748603820800781e-07,167.19862365722656,0.09140625,3900,-0.013176655932329594
