rollout/ep_rew_mean,time/total_timesteps,train/learning_rate,train/loss,time/episodes,train/n_updates,rollout/exploration_rate,rollout/ep_len_mean,time/time_elapsed,time/fps
-407.59840158,65312,0.001,6.662962913513184,1256,16302,0.05,52.0,15,4312
-412.70293369000007,65520,0.001,16.4750919342041,1260,16354,0.05,52.0,15,4311
-409.0392640299999,65728,0.001,7.494471073150635,1264,16406,0.05,52.0,15,4311
-410.35510922000003,65936,0.001,14.469291687011719,1268,16458,0.05,52.0,15,4311
-414.19652367000003,66144,0.001,7.7171735763549805,1272,16510,0.05,52.0,15,4311
-415.95004264999994,66352,0.001,8.446183204650879,1276,16562,0.05,52.0,15,4311
-408.99030517000006,66560,0.001,3.8676042556762695,1280,16614,0.05,52.0,15,4311
-406.49937568,66768,0.001,9.05734634399414,1284,16666,0.05,52.0,15,4310
-408.46624810000003,66976,0.001,7.024371147155762,1288,16718,0.05,52.0,15,4310
-409.18543133,67184,0.001,6.225969314575195,1292,16770,0.05,52.0,15,4310
-411.57733541999994,67392,0.001,6.478270530700684,1296,16822,0.05,52.0,15,4310
-422.9254575,67600,0.001,4.639805316925049,1300,16874,0.05,52.0,15,4310
-422.43982606000003,67808,0.001,4.127739906311035,1304,16926,0.05,52.0,15,4310
-426.6301530600001,68016,0.001,4.668334007263184,1308,16978,0.05,52.0,15,4309
-430.39250253,68224,0.001,4.1081647872924805,1312,17030,0.05,52.0,15,4309
-424.5498513200001,68432,0.001,6.029370307922363,1316,17082,0.05,52.0,15,4309
-415.3370807400001,68640,0.001,14.505565643310547,1320,17134,0.05,52.0,15,4309
-416.14452470000003,68848,0.001,13.622488975524902,1324,17186,0.05,52.0,15,4309
-410.18773922,69056,0.001,8.251607894897461,1328,17238,0.05,52.0,16,4308
-411.05309363,69264,0.001,4.2028279304504395,1332,17290,0.05,52.0,16,4308
-414.04046354999997,69472,0.001,4.6165690422058105,1336,17342,0.05,52.0,16,4308
-409.93875467,69680,0.001,6.980295181274414,1340,17394,0.05,52.0,16,4308
-396.20266657,69888,0.001,14.896469116210938,1344,17446,0.05,52.0,16,4308
-391.8259680599999,70096,0.001,8.964563369750977,1348,17498,0.05,52.0,16,4308
-396.25722141,70304,0.001,6.710453033447266,1352,17550,0.05,52.0,16,4307
-390.35110487,70512,0.001,5.7098388671875,1356,17602,0.05,52.0,16,4307
-382.75701135,70720,0.001,6.745345592498779,1360,17654,0.05,52.0,16,4307
-381.58294035,70928,0.001,6.938301086425781,1364,17706,0.05,52.0,16,4307
-376.89195760999996,71136,0.001,14.59061050415039,1368,17758,0.05,52.0,16,4307
-378.91676117,71344,0.001,4.170348644256592,1372,17810,0.05,52.0,16,4307
-373.61825109999995,71552,0.001,7.77051305770874,1376,17862,0.05,52.0,16,4307
-372.93993321,71760,0.001,7.331097602844238,1380,17914,0.05,52.0,16,4307
-377.3555551,71968,0.001,4.068425178527832,1384,17966,0.05,52.0,16,4307
-378.66005948000003,72176,0.001,10.249491691589355,1388,18018,0.05,52.0,16,4306
-372.1711373300001,72384,0.001,7.1907219886779785,1392,18070,0.05,52.0,16,4306
-366.09018371999997,72592,0.001,5.9412384033203125,1396,18122,0.05,52.0,16,4306
-352.9455846299999,72800,0.001,8.175943374633789,1400,18174,0.05,52.0,16,4306
-347.3293420299999,73008,0.001,10.541715621948242,1404,18226,0.05,52.0,16,4306
-338.42150762999995,73216,0.001,5.963316917419434,1408,18278,0.05,52.0,17,4306
-336.15993769,73424,0.001,5.715169906616211,1412,18330,0.05,52.0,17,4306
-334.48534841000003,73632,0.001,8.63078498840332,1416,18382,0.05,52.0,17,4306
-332.67959457000006,73840,0.001,9.059956550598145,1420,18434,0.05,52.0,17,4306
-326.19010557000007,74048,0.001,9.921199798583984,1424,18486,0.05,52.0,17,4306
-318.81184254,74256,0.001,9.023885726928711,1428,18538,0.05,52.0,17,4306
-316.705695,74464,0.001,14.659711837768555,1432,18590,0.05,52.0,17,4306
-315.86093417999996,74672,0.001,3.977092981338501,1436,18642,0.05,52.0,17,4305
-318.69051645,74880,0.001,5.564298152923584,1440,18694,0.05,52.0,17,4305
-325.85163431999996,75088,0.001,6.641697883605957,1444,18746,0.05,52.0,17,4305
-331.94736015,75296,0.001,7.2243194580078125,1448,18798,0.05,52.0,17,4305
-329.09455327999996,75504,0.001,12.455461502075195,1452,18850,0.05,52.0,17,4305
-322.96049157,75712,0.001,4.359034538269043,1456,18902,0.05,52.0,17,4305
-328.84707357,75920,0.001,11.086771011352539,1460,18954,0.05,52.0,17,4305
-328.25179435999996,76128,0.001,11.393309593200684,1464,19006,0.05,52.0,17,4305
-331.92237891999997,76336,0.001,8.9602689743042,1468,19058,0.05,52.0,17,4305
-331.57383819999995,76544,0.001,8.47530460357666,1472,19110,0.05,52.0,17,4305
-328.41789021999995,76752,0.001,8.985404968261719,1476,19162,0.05,52.0,17,4305
-331.45822096000006,76960,0.001,7.438426971435547,1480,19214,0.05,52.0,17,4305
-333.56353448000004,77168,0.001,5.044662952423096,1484,19266,0.05,52.0,17,4305
-335.4580450899999,77376,0.001,10.163260459899902,1488,19318,0.05,52.0,17,4305
-335.90928865,77584,0.001,7.621938228607178,1492,19370,0.05,52.0,18,4304
-336.21324906000007,77792,0.001,9.026312828063965,1496,19422,0.05,52.0,18,4304
-349.69710756000006,78000,0.001,6.684569835662842,1500,19474,0.05,52.0,18,4304
-351.32530616,78208,0.001,8.477283477783203,1504,19526,0.05,52.0,18,4304
-347.66934831,78416,0.001,12.58220386505127,1508,19578,0.05,52.0,18,4303
-345.74526348,78624,0.001,8.227066040039062,1512,19630,0.05,52.0,18,4303
-345.22997351000004,78832,0.001,6.7882080078125,1516,19682,0.05,52.0,18,4303
-345.0052465400001,79040,0.001,5.208104133605957,1520,19734,0.05,52.0,18,4303
-349.4455324,79248,0.001,6.499360084533691,1524,19786,0.05,52.0,18,4303
-354.79658944999994,79456,0.001,6.893183708190918,1528,19838,0.05,52.0,18,4303
-354.76275906,79664,0.001,12.336910247802734,1532,19890,0.05,52.0,18,4303
-352.57196181,79872,0.001,6.286130905151367,1536,19942,0.05,52.0,18,4303
-355.55291902000005,80080,0.001,6.307019233703613,1540,19994,0.05,52.0,18,4303
-357.21663678000004,80288,0.001,8.337828636169434,1544,20046,0.05,52.0,18,4302
-356.5971052,80496,0.001,6.375890731811523,1548,20098,0.05,52.0,18,4302
-360.08707262,80704,0.001,7.4496965408325195,1552,20150,0.05,52.0,18,4302
-362.25570692,80912,0.001,5.062201023101807,1556,20202,0.05,52.0,18,4302
-353.28426858,81120,0.001,12.675108909606934,1560,20254,0.05,52.0,18,4302
-362.28452868,81328,0.001,11.195527076721191,1564,20306,0.05,52.0,18,4302
-362.7937475699999,81536,0.001,5.038824081420898,1568,20358,0.05,52.0,18,4302
-362.70302966,81744,0.001,4.551079273223877,1572,20410,0.05,52.0,19,4302
-372.24045414999995,81952,0.001,4.947185039520264,1576,20462,0.05,52.0,19,4302
-377.0358931999999,82160,0.001,11.252007484436035,1580,20514,0.05,52.0,19,4302
-375.00684153000003,82368,0.001,5.6507978439331055,1584,20566,0.05,52.0,19,4302
-370.0824487300001,82576,0.001,12.29124641418457,1588,20618,0.05,52.0,19,4301
-370.01429277999995,82784,0.001,7.9952392578125,1592,20670,0.05,52.0,19,4301
-373.1932733400001,82992,0.001,10.122135162353516,1596,20722,0.05,52.0,19,4301
-363.75989296000006,83200,0.001,6.3589396476745605,1600,20774,0.05,52.0,19,4301
-362.82134183,83408,0.001,4.377112865447998,1604,20826,0.05,52.0,19,4301
-372.70019866999996,83616,0.001,4.666534423828125,1608,20878,0.05,52.0,19,4300
-375.10520091000006,83824,0.001,9.192120552062988,1612,20930,0.05,52.0,19,4300
-378.00648083,84032,0.001,11.717021942138672,1616,20982,0.05,52.0,19,4300
-381.0241032899999,84240,0.001,8.15965747833252,1620,21034,0.05,52.0,19,4300
-378.71706426,84448,0.001,6.478390693664551,1624,21086,0.05,52.0,19,4300
-378.48783002999994,84656,0.001,4.928503513336182,1628,21138,0.05,52.0,19,4300
-375.90451110999993,84864,0.001,6.339455604553223,1632,21190,0.05,52.0,19,4300
-374.89543974000003,85072,0.001,6.873513698577881,1636,21242,0.05,52.0,19,4300
-370.9684578,85280,0.001,7.655853748321533,1640,21294,0.05,52.0,19,4300
-367.6918337000001,85488,0.001,7.14002799987793,1644,21346,0.05,52.0,19,4300
-366.77098069,85696,0.001,8.848675727844238,1648,21398,0.05,52.0,19,4300
-361.17482418,85904,0.001,2.1126961708068848,1652,21450,0.05,52.0,19,4300
-363.84698483000005,86112,0.001,7.136274337768555,1656,21502,0.05,52.0,20,4299
-365.56351391,86320,0.001,8.665760040283203,1660,21554,0.05,52.0,20,4299
-354.51052540999996,86528,0.001,9.826545715332031,1664,21606,0.05,52.0,20,4299
-360.40824059,86736,0.001,9.087170600891113,1668,21658,0.05,52.0,20,4299
-360.72018076,86944,0.001,8.861455917358398,1672,21710,0.05,52.0,20,4299
-353.46154261,87152,0.001,12.440231323242188,1676,21762,0.05,52.0,20,4299
-346.45381006,87360,0.001,14.98953914642334,1680,21814,0.05,52.0,20,4299
-344.56726688,87568,0.001,9.662233352661133,1684,21866,0.05,52.0,20,4299
-344.05551661999993,87776,0.001,4.137817859649658,1688,21918,0.05,52.0,20,4299
-341.3292036499999,87984,0.001,5.129741191864014,1692,21970,0.05,52.0,20,4299
-335.08049346,88192,0.001,8.271666526794434,1696,22022,0.05,52.0,20,4299
-333.04057123999996,88400,0.001,8.486736297607422,1700,22074,0.05,52.0,20,4299
-340.05109403,88608,0.001,7.416153907775879,1704,22126,0.05,52.0,20,4299
-338.21836873,88816,0.001,8.943109512329102,1708,22178,0.05,52.0,20,4299
-338.78104146,89024,0.001,7.089702606201172,1712,22230,0.05,52.0,20,4299
-351.76783496999997,89232,0.001,8.667932510375977,1716,22282,0.05,52.0,20,4299
-351.84368306000005,89440,0.001,6.067864418029785,1720,22334,0.05,52.0,20,4299
-358.67881596,89648,0.001,17.947303771972656,1724,22386,0.05,52.0,20,4299
-358.25854925,89856,0.001,5.130209922790527,1728,22438,0.05,52.0,20,4298
-360.3842232100001,90064,0.001,8.483565330505371,1732,22490,0.05,52.0,20,4298
-363.2096572,90272,0.001,8.378149032592773,1736,22542,0.05,52.0,20,4298
-367.25426431000005,90480,0.001,15.848685264587402,1740,22594,0.05,52.0,21,4298
-364.62048328,90688,0.001,6.6333794593811035,1744,22646,0.05,52.0,21,4298
-365.2702574400001,90896,0.001,6.935412406921387,1748,22698,0.05,52.0,21,4298
-369.51734286000004,91104,0.001,5.040030479431152,1752,22750,0.05,52.0,21,4298
-365.44495466,91312,0.001,6.1359663009643555,1756,22802,0.05,52.0,21,4298
-369.09572486,91520,0.001,6.18350887298584,1760,22854,0.05,52.0,21,4298
-372.1658130100001,91728,0.001,4.604742050170898,1764,22906,0.05,52.0,21,4297
-373.65279365999993,91936,0.001,6.957230567932129,1768,22958,0.05,52.0,21,4297
-371.23021828000003,92144,0.001,4.569272518157959,1772,23010,0.05,52.0,21,4297
-370.2183865200001,92352,0.001,5.97439432144165,1776,23062,0.05,52.0,21,4297
-373.50831633999996,92560,0.001,6.306018352508545,1780,23114,0.05,52.0,21,4297
-373.13856426000007,92768,0.001,8.094632148742676,1784,23166,0.05,52.0,21,4297
-375.99653832,92976,0.001,7.071355819702148,1788,23218,0.05,52.0,21,4297
-379.17375049999987,93184,0.001,4.355705738067627,1792,23270,0.05,52.0,21,4297
-384.32285380999997,93392,0.001,5.579178810119629,1796,23322,0.05,52.0,21,4297
-384.36355204000006,93600,0.001,2.762397527694702,1800,23374,0.05,52.0,21,4297
-383.34567046999996,93808,0.001,7.978788375854492,1804,23426,0.05,52.0,21,4297
-385.8019154000001,94016,0.001,4.572329044342041,1808,23478,0.05,52.0,21,4297
-387.72291263,94224,0.001,6.035060882568359,1812,23530,0.05,52.0,21,4297
-370.88468376000003,94432,0.001,5.121213436126709,1816,23582,0.05,52.0,21,4297
-369.12970258999997,94640,0.001,13.910930633544922,1820,23634,0.05,52.0,22,4297
-367.2245683899999,94848,0.001,8.254327774047852,1824,23686,0.05,52.0,22,4297
-367.64249877000003,95056,0.001,4.182308197021484,1828,23738,0.05,52.0,22,4297
-370.20316226,95264,0.001,8.791833877563477,1832,23790,0.05,52.0,22,4297
-368.09347671,95472,0.001,5.7478461265563965,1836,23842,0.05,52.0,22,4297
-369.6881498799999,95680,0.001,12.48978042602539,1840,23894,0.05,52.0,22,4297
-375.5426684,95888,0.001,9.328329086303711,1844,23946,0.05,52.0,22,4296
-379.63895518000004,96096,0.001,5.882314682006836,1848,23998,0.05,52.0,22,4296
-385.55160728000004,96304,0.001,8.524165153503418,1852,24050,0.05,52.0,22,4296
-387.63337012000005,96512,0.001,8.664664268493652,1856,24102,0.05,52.0,22,4296
-388.00420601999997,96720,0.001,4.096183776855469,1860,24154,0.05,52.0,22,4296
-387.95860885,96928,0.001,11.871452331542969,1864,24206,0.05,52.0,22,4296
-381.07678405,97136,0.001,10.439214706420898,1868,24258,0.05,52.0,22,4296
-378.99609892999996,97344,0.001,5.841623783111572,1872,24310,0.05,52.0,22,4296
-376.68380987999996,97552,0.001,11.20595645904541,1876,24362,0.05,52.0,22,4296
-375.78438976000007,97760,0.001,14.251623153686523,1880,24414,0.05,52.0,22,4295
-375.17023450999994,97968,0.001,11.540050506591797,1884,24466,0.05,52.0,22,4295
-375.48575807000003,98176,0.001,5.521069526672363,1888,24518,0.05,52.0,22,4295
-377.05906912,98384,0.001,16.804574966430664,1892,24570,0.05,52.0,22,4295
-379.16494214,98592,0.001,12.419028282165527,1896,24622,0.05,52.0,22,4295
-383.60323628000003,98800,0.001,5.866038799285889,1900,24674,0.05,52.0,22,4295
-384.24586337999995,99008,0.001,3.301016092300415,1904,24726,0.05,52.0,23,4295
-384.25279740999997,99216,0.001,3.884629726409912,1908,24778,0.05,52.0,23,4295
-384.36685403999996,99424,0.001,5.530605792999268,1912,24830,0.05,52.0,23,4295
-388.71337880999994,99632,0.001,6.296608924865723,1916,24882,0.05,52.0,23,4294
-386.91918248999997,99840,0.001,4.241689682006836,1920,24934,0.05,52.0,23,4294
